Comment,Score
"I was prescribed buspirone because of being on Suboxone and the doctor didn't want me mixing my Suboxone and Xanax. I took my first dose of 10mg, which I was to take 3 times daily and had a very bad experience. I felt like the room was spinning, nausea, my legs were like Jello and I was scared. I had been taking Xanax for 2-6 years and wanted to come off anything addicting. Unfortunately Buspirone was not for me.",1
"Awful, severe, intolerable constipation! Almost complete blockage on my same high fiber, vegetables, fruit,  low fat protein diet.  Took for two weeks and it never got better. Going back to my Lexapro generic.",1
My son has been on this medication since September. I have taken him off. I didn't even recognize him his emotions were so high and the anger and aggression was unbelievable!,1
"i took this birth control for 7 months straight and my periods continued to get less and less each time and every month they would come 2 weeks early during the white pills, and my period has stil not regulated and on the 7th month i had no period at all!!! lots of cramping and feeling like pregnant but was not. horrible!!! i have not lost any baby weight at all bc of this pill!! do not recommend!!!",1
"Worst drug ever-- I am usually not allergic to any drug but I Just took it for 2 days and have the worst body pain, muscle soreness, feverishness. The list of long term side effects from this drug is appalling. As a scientist and cancer biologist I usually take extra caution as to what drugs I consume but the side effects of this drug is scary and having experienced it first hand I am stopping it just after two days of use. My face is still dry and has acne and I am close to 40. Hopefully a topical cream will help- definitely not solodyn!",1
I read a lot of comments on hydromorphone and thought it would help me greatly with my chronic back pain. So I was shocked when I got the 2mg script and got no relief in pain whatsoever even after taking 6mg. ,1
"My pharmacy changed my birth control pill to this. From the very beginning I experienced symptoms that my doctor did not explain to me. I began experiencing shortness of breath, tachycardia, severe dizziness, heart burn and indigestion. I also noticed that every time I drank coffee the symptoms would get worse. I do not recommend this medication. I got off this medication about 3 weeks ago and now I'm feeling much better except for the occasional dizzy spell. Working out and eating well have helped me manage the symptoms. Please consider other brands because it's not worth feeling sick all the time while taking this medication.",1
"I had one shot for PSA ,Psoriasis and it looks like I have gotten stung by a thousand bees and my psoriasis is worse six weeks after my shot. Needless to say I did not get the second shot. Worst drug reaction that I have ever had.",1
This medication was awful. My numbers were never very good with this medication but I gave it a chance to work. It landed me in the hospital. I couldn't urinate cause my kidneys were failing. I do not recommend this medication at all!!!,1
"Cymbalta, unfortunately, did not work for my general anxiety disorder.  I took it for two months.  The worst part was that it made me feel nothing and my other medications less effective.  The good part was that it made my frequent urination decrease--probably because it made a lot of me feel numb including my bladder.",1
It is super expensive. I've used it one year now for four toenails. I helped one nail somewhat. Three toenails are still having the problem. NOT a success. Pure rip off to make money,1
"Had this for a skin/ wound infection. Took 3 into the course and felt so awful had to ask for different ones. Dizzy, out of it/ woolly headed, nauseous, bad taste in mouth, everything tastes awful, farty and generally a horrible experience. It makes sense about feeling terrible due to it killing bacteria in the body but I never want to take it again.",1
Worst medication ever. Ruined my health. It's chemical lobotomy.,1
"I was not able to function on this medication. I took one half of my pill as directed. 30 mins later I was hot, felt sick, everything irritated me. I was dizzy. I had to lay on my couch for 3 hours. I will never take this again.",1
Didn't work for me. 18 years old and had sex with my boyfriend then he came in me. Took the pill about 11 hours after and missed my period that was supposed to come 2 weeks later. 1 month later and I took a test to find out I was pregnant.,1
